id,title,description,difficulty,category,domain,constraints,example_prompt,expected_outcome,base_points,is_premium,course_name,course_id,total_attempts,success_rate,tags,company_context,created_date
"69265f4b161781a72f5e42a8","Innovative Product Design Concept Generation","Develop a comprehensive product design concept utilizing AI-driven insights for an emerging market segment. Your task is to leverage AI analytics to identify unique user needs, create a preliminary design brief, and propose a functional prototype that addresses those needs while considering market viability.","hard","reasoning",,"Your submission must be between 500-700 words, include a clear outline of the user research process, the design ideation methodology, and must present the proposal in a formal business format.","Identify a growing consumer trend, analyze its implications on product design, and propose a new product that fulfills the identified need.","The AI should produce a detailed product design concept complete with a user persona, design goals, aesthetic considerations, and a plan for prototype testing.",300,true,"Product Design Intelligence","690b3bb5f786e8921f5d9237",0,0,"auto-generated; reasoning; course-690b3bb5",,"2025-11-26T02:00:43.437000"
"69265f46552b451229a359d2","Optimizing Marketing Campaign Prompts for AI Engagement","Craft a series of ten diverse marketing prompts designed to engage AI in generating innovative campaign ideas for a fictional eco-friendly product. Each prompt should target a different aspect of marketing (e.g., social media, email, blog content), showcasing a deep understanding of audience segmentation and tone adaptation. Your goal is to maximize creativity while ensuring clarity and specificity for optimal AI response generation.","expert","marketing",,"Each prompt must be between 15-25 words, clearly indicate the target audience, and specify the desired tone (e.g., enthusiastic, professional, casual).","Generate 5 engaging social media posts targeting environmentally-conscious millennials for a new biodegradable phone case brand, using an enthusiastic tone.","The AI should produce ten unique and coherent marketing campaign ideas, each tailored to a specific marketing channel and audience, aligning with the tone and theme specified in the prompts.",400,false,"Prompt Engineering Basics","690b3bb5f786e8921f5d9231",0,0,"auto-generated; marketing; course-690b3bb5",,"2025-11-26T02:00:38.400000"
"69250df8dd62fe55dc9aed8a","Designing an AI-Driven Product Roadmap for Scalable Implementation","Create a comprehensive prompt that outlines a product roadmap for an AI solution intended for large-scale implementation within an organization. The prompt should facilitate the identification of key stakeholders, necessary resources, and a timeline for deployment. Consider potential challenges and scalability issues that might arise during implementation.","hard","product_design",,"Max 250 words, formal tone, must specify at least 5 key components of the roadmap, must include potential challenges and solutions.","Draft an AI product roadmap that outlines the steps necessary to implement a machine learning model for customer segmentation in a retail environment. Identify stakeholders, necessary tools, and a project timeline while addressing scalability and integration challenges.","The AI should generate a detailed product roadmap that includes sections for stakeholder identification, resource allocation, timeline, and solutions for anticipated challenges, culminating in a practical and strategic plan for the organization.",300,true,"Strategic AI Implementation","690b3bb5f786e8921f5d9238",0,0,"auto-generated; product_design; course-690b3bb5",,"2025-11-25T02:01:28.702000"
"69250df1cc5719f6554a8d45","Summarize Basic Code Functionality","In this challenge, you will create a prompt to summarize a simple code function provided in Python. Your summary should clearly explain what the function does, its input parameters, and its return value. This will help you practice extracting and condensing information into a concise format.","beginner","summarization",,"The summary must be no longer than 50 words and should be written in a clear and professional tone.","Summarize the following Python function: 
def add_numbers(a, b):
    """"""This function takes two numbers and returns their sum.""""""
    return a + b","The summary should convey that the function 'add_numbers' takes two inputs, adds them together, and returns their sum, in no more than 50 words.",100,true,"Code Generation Expert","690b3bb5f786e8921f5d9236",0,0,"auto-generated; summarization; course-690b3bb5",,"2025-11-25T02:01:21.180000"
"69250dec93dedcc6dfd44ae2","Dynamic Marketing Campaign Generator","Design an AI prompt that generates a multi-channel marketing campaign tailored for a specific product or service. Your prompt should consider various formats like social media ads, email newsletters, and blog posts, and effectively incorporate target audience segmentation, ensuring relevance and engagement.","hard","coding",,"Generate prompts that must include at least three different marketing channels, a clear target audience description (max 100 words), and a call to action. The total length of the prompt should not exceed 200 words.","Create a marketing campaign for a new eco-friendly water bottle targeting millennials who value sustainability. Include social media posts for Instagram and Facebook, an email newsletter announcement, and a blog post topic idea.","The AI should produce a cohesive marketing strategy that outlines specific ad copy for each channel, a brief target audience profile, and a compelling call to action that drives engagement.",300,false,"Marketing Prompts Pro","690b3bb5f786e8921f5d922d",0,0,"auto-generated; coding; course-690b3bb5",,"2025-11-25T02:01:16.357000"
"69250de6b43ea9cde041210d","Crafting a Multi-Modal Narrative Prompt","In this challenge, you will create a complex multi-modal prompt that guides an AI to generate a cohesive narrative incorporating text, visual elements, and emotional depth. Your prompt should inspire the AI to produce a short story that evolves based on user interactions, maintaining coherence and engagement throughout the narrative. Pay attention to the balance between imaginative storytelling and clear user direction to facilitate an effective response from the AI.","expert","coding",,"Max length of 300 words. The prompt must specify a genre, incorporate at least two different media types (e.g., text and images), and evoke a specific emotional response (e.g., joy, suspense).","Create a prompt for an AI that generates a suspenseful thriller story about a detective unraveling a mystery, and include instructions for the AI to visualize key locations with descriptive imagery that evokes a sense of urgency.","The AI should produce a suspenseful short story, including vivid descriptions of characters and settings that engage the reader emotionally, while also suggesting potential visual concepts for illustrations that complement the narrative.",400,false,"Creative Writing with AI","690b3bb5f786e8921f5d9232",0,0,"auto-generated; coding; course-690b3bb5",,"2025-11-25T02:01:10.917000"
"69250de021cbb25cdf49f4f1","Architecting Multi-Agent Systems for Optimal Decision Making","Design a complex scenario involving multiple AI agents that must collaborate to achieve a common goal. Provide a prompt that specifies the roles of each agent, their objectives, and how they must reason and interact with one another in a real-time environment, ensuring the solution is robust and efficient under different constraints.","hard","reasoning",,"Prompt must include at least three distinct AI roles, each with specific objectives; maximum 250 words; must require reasoning about changing conditions within the system.","Create a collaborative scenario where an AI agent for surveillance must work with a rescue agent to locate and assist a trapped victim. The surveillance agent uses visual data to identify potential dangers, while the rescue agent assesses the safest path for extraction, considering environmental hazards and time constraints.","The AI should produce a cohesive interaction plan that outlines how each agent communicates and makes decisions based on real-time data, including fallback strategies if initial assumptions are challenged.",300,true,"Advanced System Design","690b3bb5f786e8921f5d9233",0,0,"auto-generated; reasoning; course-690b3bb5",,"2025-11-25T02:01:04.045000"
"69250dda5fa114e89a422229","Multi-Step Logical Deduction","In this challenge, you will construct a multi-step logical deduction task. Start with a complex scenario involving at least three characters, where each character has its own set of motivations and goals. Create a series of logical statements that require reasoning to uncover an underlying truth based on the characters' interactions and decisions. The task should encourage the application of deductive reasoning while maintaining clarity in the logical structure.","intermediate","reasoning",,"The scenario must include exactly three characters and at least five logical statements. Keep the entire prompt under 300 words, ensuring clear and concise language.","John, Sarah, and Mike are three friends planning a surprise birthday party. John is determined to keep the party a secret, Sarah wants to ensure it’s the best party ever, and Mike just wants to have fun. Create a logical deduction sequence that reveals who conspires to reveal the party and how it impacts the outcome based on their individual motivations.","The AI should produce a coherent logical deduction that identifies the character responsible for revealing the surprise and explains how their motivations led to this outcome, using clear reasoning throughout the deduction process.",200,true,"Advanced Reasoning Systems","690b3bb5f786e8921f5d9239",0,0,"auto-generated; reasoning; course-690b3bb5",,"2025-11-25T02:00:58.993000"
"69250dd570077e432fa44b12","Deconstructing Ambiguity: Crafting Precision in AI Prompts","In this challenge, participants must analyze a set of ambiguous prompts commonly used in AI communication and systematically rewrite them to eliminate vagueness. This task demands a deep understanding of language nuances and the ability to convey complex ideas clearly and succinctly, tailored for AI interpretation.","expert","reasoning",,"Rewrite each prompt to be no longer than 50 words, maintain a professional tone, and ensure clarity without losing the original intent.","Original prompt: 'Tell me about that thing.', Revised prompt: 'Please provide a detailed explanation of the recent advancements in artificial intelligence technologies, focusing on their applications in healthcare.'","The redesigned prompts should demonstrate enhanced clarity, specificity, and alignment with the intended message, effectively setting the stage for precise AI responses.",400,false,"AI Communication Skills","690b3bb5f786e8921f5d922f",0,0,"auto-generated; reasoning; course-690b3bb5",,"2025-11-25T02:00:53.556000"
"69250dd0aa7a69c3be741a94","Dynamic Code Generation with Contextual Clarity","Create a series of prompts designed to facilitate the generation of well-structured code snippets in Python. These prompts must include specific requirements about functionality, complexity, and comments, ensuring the AI understands the context and behavior expected from the code. Additionally, each prompt should dynamically adjust based on user-defined variables such as input data type and function complexity.","expert","coding",,"Each prompt must be no more than 50 words, must use a clear and instructional tone, and must require the generation of a minimum of two functions with specific use cases. The resulting code must be well-commented and must handle error cases gracefully.","Generate a Python function named 'sort_numbers' that takes a list of integers, handles possible non-integer inputs, and returns a sorted list. Additionally, create a 'find_max' function that identifies the maximum value in the list without using built-in functions.","The AI should produce two Python functions: 'sort_numbers' that sorts a list of integers with error handling, and 'find_max' that finds the maximum value without built-in max functionality, both with appropriate comments illustrating their roles and error handling strategies.",400,false,"Prompt Engineering Basics","690b3bb5f786e8921f5d9229",0,0,"auto-generated; coding; course-690b3bb5",,"2025-11-25T02:00:48.397000"
"69250dc96fddc11be4541838","Automated User Persona Generation for Product Design","Create an automated prompt that generates user personas based on varying demographics and psychographics. The challenge is to specify necessary data inputs and desired output format to ensure that the generated profiles are detailed and useful for guiding product design decisions.","intermediate","automation",,"Max 150 words for the prompt; results should include at least 3 distinct user personas with demographics, needs, motivations, and potential pain points.","Generate user personas for a new AI-driven kitchen appliance. Inputs: demographics (age, income, location), psychographics (interests, cooking habits). Limit to 3 personas. Provide detailed profiles including needs and pain points.","An output containing three comprehensive user persona profiles that offer insights into their preferences and challenges related to kitchen appliances.",200,true,"Product Design Intelligence","690b3bb5f786e8921f5d9237",0,0,"auto-generated; automation; course-690b3bb5",,"2025-11-25T02:00:41.649000"
"69250dc5d49c66fc2e57003b","Automate Email Summarization","Create a prompt that efficiently summarizes a generic email into key action items and important points. This challenge tests your ability to articulate clear and concise prompts that guide AI towards generating structured outputs. Your prompt should also include instructions to prioritize the summarization based on urgency and relevance.","intermediate","automation",,"Maximum 50 words; must specify the desired format for the output (bullet points); tone should be professional.","Summarize the following email into bullet points by extracting key action items and important details, emphasizing urgency: [Insert generic email text here].","A structured bullet point list summarizing the email with clear action items and highlighted urgency, ready for quick review.",200,false,"Prompt Engineering Basics","690b3bb5f786e8921f5d9231",0,0,"auto-generated; automation; course-690b3bb5",,"2025-11-25T02:00:37.847000"
"6923bc81d8025d682a40e923","Designing an AI-Driven Change Management Strategy","Create a comprehensive prompt for an AI system that will generate a strategic implementation plan for an AI solution in a mid-sized organization. The plan should address potential employee resistance, integration with existing workflows, and metrics for success, while also considering company culture and stakeholder buy-in.","hard","creative",,"The prompt must be no more than 150 words, should include at least three key elements to consider, and must adopt a formal, professional tone.","Draft a prompt that instructs an AI to create a change management strategy for implementing an AI project in a mid-sized manufacturing company, focusing on communication plans, training programs, and addressing staff concerns.","The AI should produce a detailed change management strategy that outlines the necessary steps for successfully implementing AI, tailored to the specific context of the organization, including timelines and responsible parties.",300,true,"Strategic AI Implementation","690b3bb5f786e8921f5d9238",0,0,"auto-generated; creative; course-690b3bb5",,"2025-11-24T02:01:37.173000"
"6923bc7b5990b58a8f14be80","Create an Engaging Marketing Email Prompt","Your task is to write a prompt that guides an AI in generating a marketing email for a new product launch. The email should effectively capture the attention of potential customers and highlight the key features of the product. Think about the structure, tone, and key points that should be included to drive engagement.","beginner","marketing",,"The prompt must be no more than 50 words, should specify that the tone is friendly and persuasive, and include a brief product description.","Generate a friendly marketing email announcing the launch of our new organic skincare product, focusing on its natural ingredients and benefits for skin health.","The AI should produce a well-structured marketing email that is engaging, informative, and encourages the reader to learn more about the product.",100,true,"Code Generation Expert","690b3bb5f786e8921f5d9236",0,0,"auto-generated; marketing; course-690b3bb5",,"2025-11-24T02:01:31.648000"
"6923bc7330d8c5ca45c3d999","Crafting a Multi-channel Marketing Campaign Prompt","Design an AI prompt that generates a comprehensive marketing campaign across three distinct channels—social media, email, and blog posts—for a new eco-friendly product. The campaign should align with specific brand values and target audience insights, demonstrating creativity and strategic coherence in each channel's approach.","hard","marketing",,"The prompt must specify a target audience, a unique selling proposition of the product, and encourage the AI to integrate at least one measurable goal for each channel. Each response should be concise, focused, and should not exceed 300 words in total.","Generate a multi-channel marketing campaign for an eco-friendly reusable water bottle targeting environmentally conscious millennials. Include strategies for social media, email newsletters, and blog articles, with an emphasis on engagement and a goal of achieving a 20% increase in brand awareness within six months.","A detailed outline of a marketing campaign that includes creative ideas and strategies tailored for each channel, complete with a specific goal for measuring success in a clear and actionable format.",300,false,"Marketing Prompts Pro","690b3bb5f786e8921f5d922d",0,0,"auto-generated; marketing; course-690b3bb5",,"2025-11-24T02:01:23.847000"
"6923bc665c14ae88eba506d3","Brand Voice Consistency Through AI-Generated Content","Craft a prompt that generates a cohesive marketing campaign across multiple platforms (social media, email, and blog) while maintaining a consistent brand voice. Ensure the prompt specifies the target audience and key messaging points to demonstrate how AI can align creative output with brand strategy.","expert","marketing",,"The initial prompt must be no longer than 150 words, and each generated piece of content (social media post, email, blog entry) should align in tone (e.g., casual, professional). Additionally, ensure the final output includes at least one call to action and aligns with an overarching campaign theme.","Generate a cohesive marketing campaign for a luxury skincare brand targeting eco-conscious millennials. The campaign should include a short Instagram post, a promotional email, and a detailed blog entry, all maintaining a soft, luxurious, and informative tone.","A series of three pieces of content (Instagram post, email content, and blog entry) that effectively communicates the campaign theme, resonates with the target audience, and showcases a consistent brand voice throughout all formats.",400,false,"Creative Writing with AI","690b3bb5f786e8921f5d9232",0,0,"auto-generated; marketing; course-690b3bb5",,"2025-11-24T02:01:10.773000"
"6923bc5f63f9be714f0f186f","AI-Driven Customer Segmentation Strategy","Design a comprehensive AI prompt to generate insights on customer segmentation strategies for a new product launch. The prompt should encourage the generation of specific demographic, psychographic, and behavioral characteristics to identify target audiences, as well as recommendations for tailored marketing tactics based on these segments.","intermediate","marketing",,"The prompt must be clear and no longer than 150 words. It should be formatted as a question and use a professional tone suitable for marketing executives.","""What are the key characteristics of our ideal customers for the upcoming eco-friendly product launch? Please provide potential demographic, psychographic, and behavioral segments along with targeted marketing tactics for each.""","The AI should produce a detailed list categorized by demographic, psychographic, and behavioral aspects, along with specific marketing strategies tailored to each identified segment.",200,true,"Advanced System Design","690b3bb5f786e8921f5d9233",0,0,"auto-generated; marketing; course-690b3bb5",,"2025-11-24T02:01:03.380000"
"6923bc5bac8d49d71b11359a","Multi-Step Automation Process Design for Workflow Optimization","Design a multi-step automation workflow that optimizes a given business process, such as order fulfillment or customer service. The workflow should include decision points that require reasoning to determine the best subsequent action based on various conditions, and must incorporate at least three distinct automation tools or APIs. Additionally, provide a flowchart that visualizes the entire process, highlighting each automation step and the reasoning behind decision-making.","hard","automation",,"The prompt should be no more than 500 words and must include detailed specifications for decision-making criteria. Use a professional and technical tone suitable for automation engineers.","Create an automated workflow for an online retail store that includes steps for inventory checking, order processing, and shipping notification. Specify the conditions under which each step is triggered and the tools involved in the automation.","An integrated automation workflow for a selected business process, complete with a visual flowchart, detailed reasoning for each decision point, and a list of the tools/APIs utilized in the process.",300,true,"Advanced Reasoning Systems","690b3bb5f786e8921f5d9239",0,0,"auto-generated; automation; course-690b3bb5",,"2025-11-24T02:00:59.238000"
"6923bc548997803f795ca851","Designing Automation-Friendly AI Communication Prompts","Develop a series of five prompts for an AI system that will enhance automated customer support interactions. The prompts should encourage the AI to provide clear, empathetic, and informative responses tailored to various customer queries, while maintaining a consistent tone appropriate for a customer service setting.","expert","automation",,"Each prompt must be no more than 30 words and require the AI to adopt a friendly yet professional tone. Include at least one prompt that requests escalation to a human agent when necessary.","""How can I assist you today? Please provide details of your issue if possible, or say 'escalate' if you would like to speak with a representative.""","The AI should generate responses that are helpful, context-aware, and adhere to the specified tone and constraints, effectively managing customer expectations and directing them appropriately if escalation is needed.",400,false,"AI Communication Skills","690b3bb5f786e8921f5d922f",0,0,"auto-generated; automation; course-690b3bb5",,"2025-11-24T02:00:52.854000"
"6923bc4f7fdce221e10521f0","Crafting a Compelling Marketing Campaign Prompt for an AI","In this challenge, you will create a prompt that instructs an AI to generate an entire marketing campaign for a fictional sustainable product. Your prompt should cover target audience identification, messaging strategy, and promotional channels. Emphasize clarity and specificity to ensure high-quality output from the AI.","hard","marketing",,"The prompt must be between 150-200 words, include at least three specific instructions for the AI, and adopt a persuasive tone appropriate for marketing.","""Generate a comprehensive marketing campaign for a new eco-friendly water bottle aimed at environmentally conscious millennials. Include a target audience profile, key messaging points emphasizing sustainability, and recommend at least three promotional channels or strategies that would appeal to this demographic.""","The AI should produce a structured marketing campaign that outlines a target audience, key messages, and promotional strategies, demonstrating a coherent understanding of sustainable marketing principles.",300,false,"Prompt Engineering Basics","690b3bb5f786e8921f5d9229",0,0,"auto-generated; marketing; course-690b3bb5",,"2025-11-24T02:00:47.473000"
"6923bc49fa583ead9f520209","Designing an AI-Driven Product for Autonomous Urban Living","Create a comprehensive product design brief for an AI-driven solution aimed at enhancing autonomous living in urban environments. This brief should outline the product's target users, core functionalities, user interface elements, and user experience considerations while integrating AI capabilities to predict and adapt to user needs and preferences.","expert","reasoning",,"The brief must be at least 1500 words, include a problem statement, proposed solution, and a comparison with existing solutions. Use scientific terminology appropriate for product design and technology.","Draft a product design brief for an AI system that optimizes urban living for families, detailing the AI's functionalities and user interactions.","A well-structured, detailed product design brief that articulates the innovative aspects of the proposed AI solution, along with insights into market needs and user experience that justifies its creation.",400,true,"Product Design Intelligence","690b3bb5f786e8921f5d9237",0,0,"auto-generated; reasoning; course-690b3bb5",,"2025-11-24T02:00:41.761000"
"6923bc44d04e804cb064f113","Summarize a Short Article","In this challenge, you will practice creating effective prompts to summarize a short article of your choice. The goal is to write a concise and clear prompt that asks the AI to distill the article's main points into a summary that conveys the essential information without losing key insights.","beginner","summarization",,"The summary should be no longer than 100 words and should focus on the main arguments or themes presented in the article. Your prompt should be clear and instructive, ideally no more than 20 words.","Summarize the main points of the following article about renewable energy advancements in 100 words or less.","A clear and concise summary that captures the essential points of the article in 100 words or fewer.",100,false,"Prompt Engineering Basics","690b3bb5f786e8921f5d9231",0,0,"auto-generated; summarization; course-690b3bb5",,"2025-11-24T02:00:36.242000"
"69226af00f0a25242bc51758","AI Integration Strategy Development","Your task is to create a comprehensive prompt that outlines a strategic plan for implementing AI solutions across a fictional organization. Consider the organization's size, industry, and existing technology infrastructure. The prompt should encourage the AI to identify key stakeholders, highlight potential challenges, and suggest specific technologies that could be leveraged for successful deployment.","intermediate","reasoning",,"The prompt must be no more than 150 words, use a formal tone, and include at least three distinct areas of focus for the AI's response.","Draft a strategic AI implementation plan for a mid-sized retail company looking to enhance customer experience and optimize supply chain management. Include stakeholders involved, potential implementation challenges, and recommended AI technologies.","The AI should generate a detailed implementation strategy that includes stakeholder analysis, a risk assessment, and an overview of suitable AI tools and methods for the organization.",200,true,"Strategic AI Implementation","690b3bb5f786e8921f5d9238",0,0,"auto-generated; reasoning; course-690b3bb5",,"2025-11-23T02:01:20.981000"
"69226aecd02665e345cc6398","Automated Task Scheduler Generator","Create a prompt that generates Python code for an automated task scheduler. The scheduler should be capable of running specified tasks at designated times, using the 'schedule' library. Your task is to ensure the prompt includes specific details like task functions, time intervals, and the required package imports.","intermediate","automation",,"The prompt must be no longer than 100 words, include a desired function name, a list of tasks with their intervals, and specify the use of the 'schedule' library. Avoid overly complex jargon.","Generate a Python function named 'setup_scheduler' that schedules the following tasks: 1. Print 'Daily Report' every day at 9 AM, 2. Check for updates every hour, and 3. Send a reminder email every Friday at 5 PM. Use the 'schedule' library.","A Python code snippet that defines a function 'setup_scheduler' which sets up the tasks to run at the specified intervals using the 'schedule' library and includes necessary imports and functions for each task.",200,true,"Code Generation Expert","690b3bb5f786e8921f5d9236",0,0,"auto-generated; automation; course-690b3bb5",,"2025-11-23T02:01:16.672000"
"69226ae871253e9c7ab64e4f","Summarize a Marketing Blog Post","Your task is to take an existing marketing blog post and create a concise summary that captures the main points and key takeaways. This will help you practice identifying essential information and conveying it clearly, a crucial skill in marketing communications.","beginner","summarization",,"Limit your summary to 100 words, maintain a professional tone, and ensure that it accurately reflects the original post's message.","Summarize the following marketing blog post: '5 Essential Tips for Social Media Marketing Success'. Include key strategies and actionable insights in your summary.","A summary that clearly outlines the five essential tips for social media marketing, highlighting important strategies in a 100-word format.",100,false,"Marketing Prompts Pro","690b3bb5f786e8921f5d922d",0,0,"auto-generated; summarization; course-690b3bb5",,"2025-11-23T02:01:12.713000"
"69226ae4aeeecdc39e5cee91","Crafting a Character Profile Prompt","In this challenge, you will create a detailed prompt to generate a compelling character profile for a fictional story. Your goal is to include specific attributes, backstory elements, and personality traits to guide the AI in producing a rich character description.","beginner","coding",,"Prompt must be between 50-100 words, include at least three character attributes (e.g., age, occupation, personality trait), and specify the genre of the story (e.g., fantasy, sci-fi).","Generate a character profile for a 30-year-old female fantasy warrior named Elara, who is brave, skilled in magic, and searching for her lost family. She has a mysterious past that shapes her journey.","The AI should produce a detailed character profile that includes the name, age, occupation, personality traits, and a brief backstory that reflects the specified genre and attributes.",100,false,"Creative Writing with AI","690b3bb5f786e8921f5d9232",0,0,"auto-generated; coding; course-690b3bb5",,"2025-11-23T02:01:08.701000"
"69226adf04c5b2a1350d5ba0","Automated System Design Proposal Generation","In this challenge, you will create a series of AI prompts designed to automatically generate comprehensive system design proposals for an imaginary tech startup. Your goal is to define specific requirements such as project objectives, technical specifications, and implementation timelines, ensuring the prompts encourage detailed and coherent outputs that reflect industry standards.","intermediate","automation",,"Prompts should be concise, no longer than 100 words each, and should use a professional tone. Include at least three distinct prompts focusing on different aspects of the system design (e.g., user requirements, architecture design, risk assessment).","Generate a proposal for a web-based application that assists remote teams in project management. Include user requirements, desired features, and an outline for the technical architecture.","The AI should produce a structured proposal incorporating the specified elements, including user requirements, architectural overview, and project timelines, suitable for presentation to stakeholders.",200,true,"Advanced System Design","690b3bb5f786e8921f5d9233",0,0,"auto-generated; automation; course-690b3bb5",,"2025-11-23T02:01:03.304000"
"69226ad8caee2bff6af2e870","Multi-Step Reasoning in API Design","Design an API that processes complex reasoning queries by chaining multiple logic steps. Your task is to create a Python-based API with three endpoints: one that accepts initial input, one that applies transformation using a specified inference rule, and a third that validates the output. This challenge requires careful planning of data flow and execution order to ensure each logic step functions correctly based on the previous one.","hard","coding",,"The API must be implemented using Python Flask, comply with RESTful practices, and must be documented with inline comments and a README. Each logic step should be clearly defined and demonstrate multi-step reasoning.","Create an API where the user submits a mathematical expression. The API should evaluate the expression, transform it to a different format, and validate the resulting format against a predefined set of rules, returning appropriate responses at each step.","A functioning RESTful API with three endpoints that successfully demonstrates multi-step reasoning via logical transformations and validations, along with documentation and comments for clarity.",300,true,"Advanced Reasoning Systems","690b3bb5f786e8921f5d9239",0,0,"auto-generated; coding; course-690b3bb5",,"2025-11-23T02:00:56.984000"
"69226ad48e866c7903710de3","Crafting Effective AI Interaction Prompts","In this challenge, you will create a thoughtful and clear prompt that you would use to engage an AI in a specific topic of your choice. Focus on using concise language and precise questions to elicit a detailed and informative response from the AI, demonstrating an understanding of effective communication techniques.","beginner","coding",,"The prompt must be no more than 50 words, should include at least one open-ended question, and should maintain a friendly and informative tone.","Write a prompt to ask an AI for tips on improving public speaking skills. Example: 'What are some practical tips for enhancing public speaking abilities, especially for beginners?'","The AI should provide a well-structured list of practical tips for improving public speaking, addressing common challenges and beginner-friendly strategies.",100,false,"AI Communication Skills","690b3bb5f786e8921f5d922f",0,0,"auto-generated; coding; course-690b3bb5",,"2025-11-23T02:00:52.566000"
"69226ad04f4784b923a662a3","Design a Multi-Part Code Generation Prompt","Create a series of prompts that guide an AI to generate a complete Python application. The application should include a user interface, data handling, and error management. Each part of your prompt should clearly specify the output format and relevant libraries to be utilized, demonstrating your understanding of structured prompt design.","intermediate","coding",,"Your prompt must not exceed 150 words; include at least three parts: one for UI design, one for data handling, and one for error handling. Use a professional and instructive tone.","Generate a Python function that implements a basic calculator. Include methods for addition, subtraction, multiplication, and division. Use Python's tkinter module to create a simple GUI for the calculator.","The AI should produce a full Python application code that includes a GUI for a calculator, properly structured, with functions for the different operations and handling of user inputs and errors.",200,false,"Prompt Engineering Basics","690b3bb5f786e8921f5d9229",0,0,"auto-generated; coding; course-690b3bb5",,"2025-11-23T02:00:48.973000"
"69226acc83e5f339f023feb2","AI-Driven User Persona Generation for Product Design","Develop a prompt that instructs an AI to generate detailed user personas for a given product concept. The personas should include demographics, psychographics, user needs, pain points, and interaction preferences. Ensure that the prompt emphasizes the need for data-driven insights and creativity in persona development.","expert","automation",,"The prompt must be no longer than 150 words, focus on creating 3 unique personas, and include explicit requests for both quantitative data and qualitative insights.","Using the concept of a smart home energy management system, generate 3 detailed user personas including their demographics, energy usage patterns, and common pain points related to energy efficiency.","The AI should produce three distinct user personas with comprehensive profiles that highlight key attributes, behaviors, and motivations, along with potential product features tailored to each user’s needs.",400,true,"Product Design Intelligence","690b3bb5f786e8921f5d9237",0,0,"auto-generated; automation; course-690b3bb5",,"2025-11-23T02:00:44.079000"
"69226ac8c53a2928ae8f57a6","Complex Scenario Deconstruction","Create a multi-part AI prompt that requires the model to reason through a complex scenario involving multiple entities and relationships. Your prompt should sequentially ask the AI to identify key players, their motivations, and predict possible outcomes based on changes in the scenario. The challenge lies in ensuring clarity and specificity while providing enough context for meaningful reasoning.","hard","reasoning",,"The prompt must consist of at least three interconnected questions, each with a maximum of 20 words, and should be formatted as a single continuous query. The tone should be analytical and objective.","In a small town, a local baker, a coffee shop owner, and a new competitor enter into a pricing war. 1) What are the motivations of each player? 2) How might the community's response influence their decisions? 3) Predict the potential outcome if one player lowers their prices significantly.","The AI should produce a detailed analysis addressing each question with clear reasoning, exploring motivations, community dynamics, and logical outcomes.",300,false,"Prompt Engineering Basics","690b3bb5f786e8921f5d9231",0,0,"auto-generated; reasoning; course-690b3bb5",,"2025-11-23T02:00:40.785000"
"6921197555a315c83c1ac35c","Crafting an Engaging Marketing Email Using AI","In this challenge, you will use AI to generate a marketing email for a fictional product launch. Your task is to create a clear and engaging prompt that helps the AI understand the brand tone and highlights the product's key features effectively.","beginner","marketing",,"The prompt must be between 30-50 words, in a friendly tone, and specify the product details along with key selling points.","Generate a marketing email for the launch of a new eco-friendly water bottle. The email should be friendly in tone, mention its sustainability features, and include a call-to-action encouraging pre-orders.","The AI should produce a concise, engaging marketing email that includes an introduction, key product features, and a clear call-to-action to drive pre-orders.",100,true,"Strategic AI Implementation","690b3bb5f786e8921f5d9238",0,0,"auto-generated; marketing; course-690b3bb5",,"2025-11-22T02:01:25.359000"
"692119706a3f76162be69098","Automating Code Review Comments with AI","In this challenge, you will design a prompt to automate generating code review comments based on provided code snippets. The prompt should instruct the AI to evaluate the code for best practices, potential bugs, and areas for improvement, using clear and concise language.","intermediate","automation",,"The prompt must not exceed 100 words, should encourage specific, actionable feedback, and maintain a professional tone.","Evaluate the following Java code for best practices and suggest improvements. Java code snippet: 'public void example(int value) { if (value > 0) { System.out.println(""Positive""); } }'","The AI should output a set of comments addressing the strengths and weaknesses of the code along with specific suggestions for improvement.",200,true,"Code Generation Expert","690b3bb5f786e8921f5d9236",0,0,"auto-generated; automation; course-690b3bb5",,"2025-11-22T02:01:20.852000"
"6921196c509d4e14a9135baf","AI-Driven Brand Storytelling for Product Launches","Design a marketing prompt that guides the AI to generate a captivating brand story for a new product launch targeting millennials. The story should highlight the product's unique selling points and align with current trends. Include emotional elements and a call-to-action that resonates with the target audience.","hard","product_design",,"Prompt must contain a maximum of 150 words, use an engaging and conversational tone, and explicitly request incorporation of customer testimonials or hypothetical user experiences into the narrative.","Create a brand story for a new eco-friendly smartphone aimed at millennials, emphasizing sustainability, advanced features, and user experiences that connect emotionally with potential customers.","The AI should produce a well-crafted narrative that captures the essence of the brand, the product, and its relevance to the millennial audience, including testimonials and a strong call-to-action.",300,false,"Marketing Prompts Pro","690b3bb5f786e8921f5d922d",0,0,"auto-generated; product_design; course-690b3bb5",,"2025-11-22T02:01:16.239000"
